Connected to Vehicle ECU Database
Automotive Telematics Gateway - Kafka Producer Ready
=== Automotive Telematics Gateway Started ===
Reading from Vehicle ECU Database...
Applying ISO 26262 Security Validation...
Streaming to Cloud Platform...
Processing 200 vehicle battery records...
Transmitted: NASA_BATTERY_2 - Health: 41.89%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 81.2%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 76.74%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 82.75%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 79.41%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 77.86%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 78.15%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 75.91%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 82.34%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 75.1%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 82.29%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 79.25%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 79.81%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 79.98%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 79.3%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 81.04%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 78.33%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 81.87%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 76.54%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 81.8%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 81.81%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 78.52%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 80.11%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 82.39%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 76.76%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 78.57%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 79.53%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 75.21%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 82.89%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 80.08%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 78.58%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 83%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 75.64%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 76.6%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 78.06%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 80.58%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 80.82%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 79.64%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 75.23%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 78.12%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 76.17%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 78.88%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 78.86%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 78.44%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 79.56%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 80.25%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 76.62%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 79.95%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 80.72%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 82.75%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 76.76%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 76.38%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 75.83%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 75.97%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 75.54%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 76.11%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 79.45%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 80.58%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 77.38%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 78.53%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 78.48%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 78.31%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 81.1%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 76.31%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 77.35%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 78.92%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 75.82%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 80.48%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 81.04%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 78.11%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 76.99%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 76.61%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 81.27%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 82.69%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 76.13%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 78.06%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 75.06%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 77.16%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 78.97%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 81.69%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 77.3%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 75.64%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 76.98%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 79.72%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 78.15%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 82.05%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 79.92%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 78.94%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 82.22%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 77%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 78.53%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 79.59%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 80.89%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 80.03%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 75.33%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 81.11%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 82.66%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 82.99%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 82.46%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 82.37%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 81.82%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 81.49%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 77.8%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 77.54%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 82.43%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 75.75%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 79.35%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 75.78%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 75.8%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 82.27%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 80.9%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 75.96%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 77.59%, Alert: CRITICAL
Transmitted: NASA_BATTERY_5 - Health: 76.64%, Alert: WARNING
Transmitted: NASA_BATTERY_5 - Health: 79.72%, Alert: WARNING
Transmitted: NASA_BATTERY_4 - Health: 66.32%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.78%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.2%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.6%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.93%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.63%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.89%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.54%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.81%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.62%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.71%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.26%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.23%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.5%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.71%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.59%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.83%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.48%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.18%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.93%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.77%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.47%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.63%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.01%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.75%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.09%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.25%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.61%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.13%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.75%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.61%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.7%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.76%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.73%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.87%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.42%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.31%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.81%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.82%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.79%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.54%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.15%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.9%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.72%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.39%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.25%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.26%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.36%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.32%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.78%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.26%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.17%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.01%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.36%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.99%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.2%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.86%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.7%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.5%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.23%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.15%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.71%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.61%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.37%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.77%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.59%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.79%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.08%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.56%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.38%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.24%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.82%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.17%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.14%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.48%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.18%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.18%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.56%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.91%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.39%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.07%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.42%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.96%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.23%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.64%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.13%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.86%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.68%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.8%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.42%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.12%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.47%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.3%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.35%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.98%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.94%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.71%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.05%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.58%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.61%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.29%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.03%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.17%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.99%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.6%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.44%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.75%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.02%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.64%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.74%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.82%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.22%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.32%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.25%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.74%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.04%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.21%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.46%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.56%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.4%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.2%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.99%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.61%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.02%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.37%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.08%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.57%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.54%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.92%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.34%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.11%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.84%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.18%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.07%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.91%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.89%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.65%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.03%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.27%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.2%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.69%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.27%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.24%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.49%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.78%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.38%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.3%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.26%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.64%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.85%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.69%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.73%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.52%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.28%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.96%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.4%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.58%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.94%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.16%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.35%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.16%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.96%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.26%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.07%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.57%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.08%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.66%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.7%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.82%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.09%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.21%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.68%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.43%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.17%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.3%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.43%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.02%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.65%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.29%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.73%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.15%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.68%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.86%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.23%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.87%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.08%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.66%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.92%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.49%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.02%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.07%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.42%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.31%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.3%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.51%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.83%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.87%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.81%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.47%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.72%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.59%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.53%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.95%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.76%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.89%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.52%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.07%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.53%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.9%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.04%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.97%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.11%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.68%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.81%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.9%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.22%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.43%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.55%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.66%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.65%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 69.49%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 65.81%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.57%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.2%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.65%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.15%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.06%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.7%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 68.33%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.28%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.73%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 71.24%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 72.15%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.56%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 66.81%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 74.55%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.8%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 73.96%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.86%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.62%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 67.35%, Alert: CRITICAL
Transmitted: NASA_BATTERY_4 - Health: 70.04%, Alert: CRITICAL
Transmitted: NASA_BATTERY_3 - Health: 82.63%, Alert: HEALTHY
Transmitted: NASA_BATTERY_3 - Health: 77.33%, Alert: WARNING
